Image_Name,Image_Path,Plate_Detected,Detected_Text,x1,y1,x2,y2,Processed_Image_Path,Processing_Time,Confidence_Score
0522.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0522.jpg,False,,332,204,463,270,N/A,0.10,0.0
0523.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0523.jpg,False,,245,197,414,279,N/A,0.10,0.0
0524.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0524.jpg,False,,283,269,396,325,N/A,0.09,0.0
0525.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0525.jpg,False,,267,180,342,221,N/A,0.08,0.0
0526.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0526.jpg,False,,455,661,594,732,N/A,0.11,0.0
0527.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0527.jpg,False,,247,343,381,424,N/A,0.11,0.0
0528.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0528.jpg,False,,441,532,566,593,N/A,0.15,0.0
0529.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0529.jpg,False,,320,342,434,402,N/A,0.10,0.0
0530.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0530.jpg,False,,313,469,513,575,N/A,0.11,0.0
0531.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0531.jpg,False,,369,459,574,564,N/A,0.16,0.0
0532.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0532.jpg,False,,308,154,400,199,N/A,0.14,0.0
0533.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0533.jpg,False,,356,720,544,816,N/A,0.12,0.0
0534.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0534.jpg,False,,301,321,446,392,N/A,0.11,0.0
0535.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0535.jpg,False,,257,294,346,336,N/A,0.09,0.0
0536.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0536.jpg,False,,269,223,391,285,N/A,0.09,0.0
0537.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0537.jpg,False,,355,469,500,542,N/A,0.12,0.0
0538.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0538.jpg,False,,252,246,425,335,N/A,0.10,0.0
0539.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0539.jpg,False,,500,756,596,807,N/A,0.13,0.0
0540.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0540.jpg,False,,311,869,542,991,N/A,0.11,0.0
0541.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0541.jpg,False,,273,461,481,579,N/A,0.09,0.0
0542.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0542.jpg,False,,123,450,277,533,N/A,0.12,0.0
0543.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0543.jpg,False,,306,193,380,230,N/A,0.10,0.0
0544.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0544.jpg,False,,443,700,629,797,N/A,0.13,0.0
0545.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0545.jpg,False,,325,477,408,519,N/A,0.13,0.0
0546.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0546.jpg,False,,426,568,645,678,N/A,0.13,0.0
0547.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0547.jpg,False,,462,909,678,1014,N/A,0.12,0.0
0548.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0548.jpg,False,,427,645,561,714,N/A,0.12,0.0
0549.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0549.jpg,False,,324,400,470,474,N/A,0.11,0.0
0550.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0550.jpg,False,,347,445,502,527,N/A,0.12,0.0
0551.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0551.jpg,False,,364,474,509,550,N/A,0.11,0.0
0552.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0552.jpg,False,,374,572,595,669,N/A,0.10,0.0
0553.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0553.jpg,False,,410,425,562,508,N/A,0.09,0.0
0554.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0554.jpg,False,,385,601,539,681,N/A,0.12,0.0
0555.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0555.jpg,False,,271,223,407,290,N/A,0.11,0.0
0556.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0556.jpg,False,,304,543,485,636,N/A,0.12,0.0
0557.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0557.jpg,False,,398,737,600,835,N/A,0.11,0.0
0558.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0558.jpg,False,,510,451,651,524,N/A,0.14,0.0
0559.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0559.jpg,False,,193,579,334,654,N/A,0.11,0.0
0560.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0560.jpg,False,,363,579,531,664,N/A,0.14,0.0
0561.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0561.jpg,False,,419,752,566,831,N/A,0.12,0.0
0562.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0562.jpg,False,,636,1030,879,1162,N/A,0.17,0.0
0563.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0563.JPG,False,,213,192,718,463,N/A,0.11,0.0
0564.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0564.JPG,False,,182,515,298,578,N/A,0.08,0.0
0565.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0565.jpg,False,,104,751,272,847,N/A,0.12,0.0
0566.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0566.JPG,False,,199,1228,791,1525,N/A,0.33,0.0
0567.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0567.JPG,False,,408,550,568,627,N/A,0.12,0.0
0568.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0568.JPG,False,,437,387,578,460,N/A,0.11,0.0
0569.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0569.JPG,False,,289,629,520,723,N/A,0.11,0.0
0570.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0570.jpg,False,,400,512,542,582,N/A,0.12,0.0
0571.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0571.JPG,False,,302,327,751,522,N/A,0.10,0.0
0572.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0572.JPG,False,,251,708,488,796,N/A,0.10,0.0
0573.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0573.JPG,False,,612,569,1078,779,N/A,0.11,0.0
0574.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0574.jpg,False,,217,263,306,310,N/A,0.11,0.0
0575.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0575.JPG,False,,281,384,447,469,N/A,0.10,0.0
0576.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0576.JPG,False,,308,631,446,701,N/A,0.10,0.0
0577.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0577.JPG,False,,301,680,467,753,N/A,0.09,0.0
0578.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0578.JPG,False,,300,517,557,649,N/A,0.09,0.0
0579.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0579.JPG,False,,638,400,757,471,N/A,0.07,0.0
0580.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0580.jpg,False,,570,701,742,797,N/A,0.13,0.0
0581.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0581.JPG,False,,147,363,248,412,N/A,0.10,0.0
0582.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0582.jpg,False,,352,877,545,977,N/A,0.12,0.0
0583.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0583.JPG,False,,96,347,227,436,N/A,0.10,0.0
0584.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0584.JPG,False,,244,627,636,829,N/A,0.11,0.0
0585.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0585.JPG,False,,423,507,558,572,N/A,0.10,0.0
0586.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0586.jpg,False,,384,757,525,826,N/A,0.15,0.0
0587.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0587.JPG,False,,417,349,551,415,N/A,0.10,0.0
0588.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0588.jpg,False,,394,713,552,789,N/A,0.18,0.0
0589.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0589.JPG,False,,331,409,543,510,N/A,0.09,0.0
0590.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0590.JPG,False,,271,393,385,437,N/A,0.11,0.0
0591.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0591.JPG,False,,124,259,182,290,N/A,0.09,0.0
0592.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0592.JPG,False,,301,719,497,819,N/A,0.10,0.0
0593.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0593.jpg,False,,414,566,647,680,N/A,0.14,0.0
0594.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0594.JPG,False,,375,598,526,644,N/A,0.09,0.0
0595.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0595.JPG,False,,206,262,267,292,N/A,0.10,0.0
0596.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0596.JPG,False,,401,489,495,531,N/A,0.10,0.0
0597.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0597.JPG,False,,287,543,441,613,N/A,0.10,0.0
0598.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0598.JPG,False,,177,511,346,595,N/A,0.09,0.0
0599.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0599.JPG,False,,250,329,364,386,N/A,0.09,0.0
0600.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0600.JPG,False,,183,298,312,359,N/A,0.11,0.0
0601.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0601.JPG,False,,196,315,310,376,N/A,0.12,0.0
0602.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0602.JPG,False,,58,286,114,313,N/A,0.07,0.0
0603.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0603.jpg,False,,378,745,612,853,N/A,0.14,0.0
0604.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0604.jpg,False,,411,325,681,464,N/A,0.09,0.0
0605.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0605.JPG,False,,403,788,565,866,N/A,0.14,0.0
0606.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0606.JPG,False,,222,395,338,456,N/A,0.11,0.0
0607.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0607.JPG,False,,304,389,359,418,N/A,0.10,0.0
0608.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0608.JPG,False,,62,456,252,550,N/A,0.11,0.0
0609.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0609.JPG,False,,409,626,576,702,N/A,0.12,0.0
0610.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0610.jpg,False,,462,775,668,876,N/A,0.14,0.0
0611.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0611.JPG,False,,159,269,221,299,N/A,0.09,0.0
0612.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0612.jpg,False,,434,474,657,581,N/A,0.12,0.0
0613.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0613.JPG,False,,108,458,212,523,N/A,0.11,0.0
0614.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0614.JPG,False,,371,271,479,338,N/A,0.10,0.0
0615.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0615.JPG,False,,195,333,294,400,N/A,0.07,0.0
0616.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0616.JPG,False,,1263,395,1450,490,N/A,0.12,0.0
0617.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0617.JPG,False,,1076,1490,1285,1618,N/A,0.17,0.0
0618.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0618.JPG,False,,1186,1470,1273,1539,N/A,0.22,0.0
0619.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0619.jpg,False,,462,775,668,876,N/A,0.20,0.0
0620.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0620.JPG,False,,293,288,386,361,N/A,0.10,0.0
0621.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0621.jpg,False,,406,386,529,452,N/A,0.14,0.0
0622.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0622.JPG,False,,338,571,502,674,N/A,0.11,0.0
0623.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0623.JPG,False,,311,497,454,568,N/A,0.10,0.0
0624.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0624.JPG,False,,429,418,546,484,N/A,0.08,0.0
0625.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0625.JPG,False,,461,604,574,660,N/A,0.11,0.0
0626.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0626.JPG,False,,13,626,145,695,N/A,0.11,0.0
0627.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0627.JPG,False,,307,423,423,494,N/A,0.11,0.0
0628.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0628.JPG,False,,330,829,638,956,N/A,0.11,0.0
0629.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0629.jpg,False,,541,559,728,650,N/A,0.14,0.0
0630.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0630.JPG,False,,289,440,438,521,N/A,0.10,0.0
0631.JPG,D:\GP\EALPR Vechicles dataset\Vehicles\0631.JPG,False,,299,453,431,510,N/A,0.15,0.0
0632.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0632.jpg,False,,866,387,1024,488,N/A,0.09,0.0
0633.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0633.jpg,False,,327,774,540,888,N/A,0.12,0.0
0634.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0634.jpg,False,,396,475,485,524,N/A,0.10,0.0
0635.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0635.jpg,False,,130,106,198,138,N/A,0.09,0.0
0636.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0636.jpg,False,,362,643,518,712,N/A,0.11,0.0
0637.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0637.jpg,False,,282,608,445,686,N/A,0.13,0.0
0638.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0638.jpg,False,,358,676,479,741,N/A,0.13,0.0
0639.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0639.jpg,False,,106,420,174,458,N/A,0.12,0.0
0640.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0640.jpg,False,,296,327,388,375,N/A,0.14,0.0
0641.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0641.jpg,False,,221,351,529,506,N/A,0.13,0.0
0642.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0642.jpg,False,,306,675,473,759,N/A,0.10,0.0
0643.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0643.jpg,False,,315,357,403,403,N/A,0.08,0.0
0644.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0644.jpg,False,,389,400,625,521,N/A,0.08,0.0
0645.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0645.jpg,False,,399,575,622,671,N/A,0.10,0.0
0646.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0646.jpg,False,,259,686,436,753,N/A,0.10,0.0
0647.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0647.jpg,False,,448,651,662,765,N/A,0.13,0.0
0648.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0648.jpg,False,,380,626,521,719,N/A,0.08,0.0
0649.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0649.jpg,False,,255,646,392,700,N/A,0.10,0.0
0650.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0650.jpg,False,,10,348,324,496,N/A,0.12,0.0
0651.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0651.jpg,False,,412,448,466,476,N/A,0.12,0.0
0652.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0652.jpg,False,,346,395,542,497,N/A,0.15,0.0
0653.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0653.jpg,False,,284,466,415,534,N/A,0.14,0.0
0654.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0654.jpg,False,,370,329,476,383,N/A,0.14,0.0
0655.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0655.jpg,False,,365,483,553,581,N/A,0.11,0.0
0656.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0656.jpg,False,,367,555,488,616,N/A,0.11,0.0
0657.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0657.jpg,False,,330,418,508,507,N/A,0.09,0.0
0658.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0658.jpg,False,,351,669,588,787,N/A,0.12,0.0
0659.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0659.jpg,False,,406,672,553,740,N/A,0.11,0.0
0660.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0660.jpg,False,,306,440,419,498,N/A,0.11,0.0
0661.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0661.jpg,False,,272,618,496,735,N/A,0.11,0.0
0662.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0662.jpg,False,,340,614,485,689,N/A,0.09,0.0
0663.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0663.jpg,False,,343,606,516,682,N/A,0.10,0.0
0664.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0664.jpg,False,,409,692,638,808,N/A,0.13,0.0
0665.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0665.jpg,False,,362,485,534,581,N/A,0.13,0.0
0666.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0666.jpg,False,,437,353,594,450,N/A,0.10,0.0
0667.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0667.jpg,False,,388,516,576,609,N/A,0.15,0.0
0668.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0668.jpg,False,,439,652,580,724,N/A,0.13,0.0
0669.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0669.jpg,False,,301,747,486,822,N/A,0.12,0.0
0670.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0670.jpg,False,,294,422,463,509,N/A,0.10,0.0
0671.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0671.jpg,False,,381,612,626,738,N/A,0.19,0.0
0672.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0672.jpg,False,,368,533,599,649,N/A,0.24,0.0
0673.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0673.jpg,False,,177,560,261,607,N/A,0.22,0.0
0674.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0674.jpg,False,,262,377,435,465,N/A,0.18,0.0
0675.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0675.jpg,False,,213,455,363,534,N/A,0.13,0.0
0676.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0676.jpg,False,,508,535,621,595,N/A,0.15,0.0
0677.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0677.jpg,False,,278,420,457,516,N/A,0.14,0.0
0678.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0678.jpg,False,,370,516,564,612,N/A,0.18,0.0
0679.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0679.jpg,False,,560,466,775,576,N/A,0.16,0.0
0680.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0680.jpg,False,,375,533,596,638,N/A,0.13,0.0
0681.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0681.jpg,False,,324,432,413,481,N/A,0.14,0.0
0682.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0682.jpg,False,,781,554,973,650,N/A,0.18,0.0
0683.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0683.jpg,False,,491,339,699,444,N/A,0.12,0.0
0684.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0684.jpg,False,,317,389,416,435,N/A,0.19,0.0
0685.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0685.jpg,False,,363,511,481,571,N/A,0.23,0.0
0686.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0686.jpg,False,,136,385,342,490,N/A,0.11,0.0
0687.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0687.jpg,False,,348,684,591,807,N/A,0.18,0.0
0688.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0688.jpg,False,,572,675,736,768,N/A,0.25,0.0
0689.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0689.jpg,False,,150,193,872,576,N/A,0.19,0.0
0690.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0690.jpg,False,,462,343,649,449,N/A,0.23,0.0
0691.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0691.jpg,False,,339,155,547,267,N/A,0.11,0.0
0692.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0692.jpg,False,,471,413,588,497,N/A,0.43,0.0
0693.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0693.jpg,False,,317,692,452,772,N/A,0.42,0.0
0694.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0694.jpg,False,,528,464,669,539,N/A,0.24,0.0
0695.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0695.jpg,False,,567,390,665,454,N/A,0.19,0.0
0696.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0696.jpg,False,,195,266,362,348,N/A,0.18,0.0
0697.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0697.jpg,False,,341,161,621,308,N/A,0.25,0.0
0698.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0698.jpg,False,,445,712,636,817,N/A,0.19,0.0
0699.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0699.jpg,False,,277,251,399,313,N/A,0.15,0.0
0700.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0700.jpg,False,,349,673,600,803,N/A,0.16,0.0
0701.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0701.jpg,False,,383,363,557,454,N/A,0.17,0.0
0702.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0702.jpg,False,,301,291,459,375,N/A,0.14,0.0
0703.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0703.jpg,False,,349,257,427,299,N/A,0.11,0.0
0704.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0704.jpg,False,,290,288,435,364,N/A,0.13,0.0
0705.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0705.jpg,False,,433,355,575,426,N/A,0.10,0.0
0706.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0706.jpg,False,,249,269,422,361,N/A,0.14,0.0
0707.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0707.jpg,False,,430,374,588,455,N/A,0.13,0.0
0708.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0708.jpg,False,,231,169,429,280,N/A,0.13,0.0
0709.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0709.jpg,False,,165,474,309,559,N/A,0.17,0.0
0710.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0710.jpg,False,,177,125,488,290,N/A,0.11,0.0
0711.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0711.jpg,False,,355,717,610,850,N/A,0.13,0.0
0712.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0712.jpg,False,,358,258,510,346,N/A,0.14,0.0
0713.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0713.jpg,False,,276,379,371,430,N/A,0.13,0.0
0714.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0714.jpg,False,,367,274,501,346,N/A,0.11,0.0
0715.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0715.jpg,False,,284,504,385,562,N/A,0.12,0.0
0716.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0716.jpg,False,,179,170,389,275,N/A,0.11,0.0
0717.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0717.jpg,False,,560,811,771,933,N/A,0.12,0.0
0718.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0718.jpg,False,,356,170,505,253,N/A,0.19,0.0
0719.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0719.jpg,False,,87,439,174,502,N/A,0.13,0.0
0720.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0720.jpg,False,,173,488,448,631,N/A,0.12,0.0
0721.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0721.jpg,False,,333,763,567,861,N/A,0.11,0.0
0722.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0722.jpg,False,,334,257,516,352,N/A,0.11,0.0
0723.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0723.jpg,False,,317,371,459,442,N/A,0.11,0.0
0724.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0724.jpg,False,,291,304,422,371,N/A,0.12,0.0
0725.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0725.jpg,False,,302,293,412,350,N/A,0.11,0.0
0726.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0726.jpg,False,,280,167,442,250,N/A,0.08,0.0
0727.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0727.jpg,False,,170,324,311,403,N/A,0.10,0.0
0728.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0728.jpg,False,,165,403,253,462,N/A,0.13,0.0
0729.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0729.jpg,False,,232,749,427,847,N/A,0.11,0.0
0730.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0730.jpg,False,,528,632,672,712,N/A,0.11,0.0
0731.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0731.jpg,False,,302,542,472,613,N/A,0.11,0.0
0732.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0732.jpg,False,,273,314,397,377,N/A,0.12,0.0
0733.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0733.jpg,False,,330,470,465,539,N/A,0.12,0.0
0734.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0734.jpg,False,,304,630,492,721,N/A,0.12,0.0
0735.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0735.jpg,False,,267,429,346,470,N/A,0.11,0.0
0736.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0736.jpg,False,,432,355,575,427,N/A,0.09,0.0
0737.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0737.jpg,False,,379,465,600,582,N/A,0.13,0.0
0738.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0738.jpg,False,,433,815,684,938,N/A,0.13,0.0
0739.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0739.jpg,False,,442,726,682,845,N/A,0.15,0.0
0740.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0740.jpg,False,,410,746,567,829,N/A,0.15,0.0
0741.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0741.jpg,False,,492,658,739,797,N/A,0.17,0.0
0742.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0742.jpg,False,,213,250,289,291,N/A,0.13,0.0
0743.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0743.jpg,False,,424,346,618,447,N/A,0.13,0.0
0744.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0744.jpg,False,,461,476,726,616,N/A,0.13,0.0
0745.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0745.jpg,False,,302,424,391,475,N/A,0.13,0.0
